product_id,score,comment_time,comment
100011323840.0,5.0,2020-03-19 22:23:42,安装结束后特地启动试验了一下出水速度很快满意
100011323840.0,5.0,2020-05-19 09:39:13,出水速度还可以跟水压也有一点关系
100011323840.0,5.0,2020-03-13 21:50:08,出水也很快喜欢他们的零冷水这样在洗澡的过程中可以随时开关不会冷血宝宝全程热水这个是最满意的
100011323840.0,5.0,2020-05-24 15:49:53,快速高效
100011323840.0,5.0,2020-03-10 18:00:08,出水速度又快又大
100011323840.0,5.0,2020-06-09 20:51:49,出水速度挺快零冷水很好用再也不用接凉水了
100011323840.0,5.0,2020-03-22 18:10:42,出水速度快几秒水就热了
100011323840.0,5.0,2020-06-20 12:11:14,很快尤其是零冷水这个功能在冬天很实用有时候突然搞忘了水关了要很久才能出热水
100011323840.0,5.0,2020-03-09 11:48:35,这个主要是当地自来水压大小影响这款内置水置肯定能起到一定作用的
100011323840.0,5.0,2020-06-24 13:47:57,很好出水也快
100011323840.0,5.0,2020-06-02 12:06:19,水流很快足够用
100011323840.0,5.0,2020-05-04 09:00:06,很快
100011323840.0,5.0,2020-04-17 06:44:38,很快水压大
100011323840.0,5.0,2020-05-09 12:43:42,出水速度非常快量也大
100011323840.0,5.0,2020-03-26 20:55:58,可以
100011323840.0,5.0,2020-03-17 02:41:56,不错楼栋本身水压还可以没有发现异常
100011323840.0,5.0,2020-04-04 17:42:14,很快很好
100011323840.0,5.0,2020-06-25 10:36:02,出水速度试用后再说吧
100011323840.0,5.0,2020-04-01 17:24:11,出水速度还能接受
100011323840.0,5.0,2020-04-10 15:19:58,很快
100011323840.0,5.0,2020-03-18 12:03:00,出水速度特别快几乎不用等就有热水而且零冷水真的好用
100011323840.0,5.0,2020-03-29 17:20:11,热水还是很快的
100011323840.0,5.0,2020-07-07 12:53:43,出水速度还行要放冷水
100011323840.0,5.0,2020-05-05 12:46:41,出水速度也非常快满意
100011323840.0,5.0,2020-06-19 16:22:07,很快
100011323840.0,5.0,2020-03-15 10:54:28,水量可以满足用量
100011323840.0,5.0,2020-06-26 10:25:55,出水很快不错的热水器很好用很好的热水器不错
100011323840.0,5.0,2020-06-08 16:46:38,热水很快
100011323840.0,5.0,2020-06-25 11:27:32,很满意很可以哦
100011323840.0,5.0,2020-06-25 00:29:53,很快
100011323840.0,5.0,2020-06-02 12:49:27,出水速度很快
100011323840.0,5.0,2020-06-11 13:37:35,即开即用出水快速
100011323840.0,5.0,2020-07-08 16:07:28,非常快
100011323840.0,5.0,2020-06-23 22:24:38,很快
100011323840.0,5.0,2020-06-02 16:02:31,出水速度比较快0冷水还没深度体验
100011323840.0,5.0,2020-06-13 12:49:43,我们买的温度可以调节的一般出水这边都是按照那边调节好的热水出的很快
100011323840.0,5.0,2020-03-16 10:25:02,零冷水功能好评家里管道长的复式结构的值得拥有不用改管道打开这个功能几分钟后打开热水龙头即出热水再也不用放冷水了感觉很棒是个实用和提升生活质量的功能
100011323840.0,5.0,2020-07-08 10:47:49,了一下出水速度很快水量也很大
100011323840.0,5.0,2020-04-21 19:54:54,出水速度可以
100011323840.0,5.0,2020-04-27 19:00:08,快速
100011323840.0,5.0,2020-06-21 18:48:13,很快
100011323840.0,5.0,2020-04-07 20:24:16,非常快同时四个点开启有点小压力但一两个点开启水压大出水快
100011323840.0,5.0,2020-03-16 17:06:24,很快
100011323840.0,5.0,2020-06-07 17:32:28,出水速度快水温恒定
100011323840.0,5.0,2020-06-26 15:59:22,出水速度快零冷水效果好
100011323840.0,5.0,2020-03-11 20:21:25,很好
100011323840.0,5.0,2020-07-10 10:59:42,很快测试了零冷水
100011323840.0,5.0,2020-05-06 18:31:36,比较快根据水管长度决定
100011323840.0,5.0,2020-05-29 10:46:52,暂未使用
100011323840.0,5.0,2020-05-19 10:53:22,快几秒钟
100011323840.0,5.0,2020-06-19 16:34:45,还未使用使用后再说
100011323840.0,5.0,2020-06-27 07:55:41,热水即开即有
100011323840.0,5.0,2020-06-20 19:33:42,水流很大
100011323840.0,5.0,2020-04-19 21:49:34,快快比谁都快
100011323840.0,5.0,2020-05-27 15:14:56,非常满意
100011323840.0,5.0,2020-05-19 15:15:18,这个看自家房子的水压吧
100011323840.0,5.0,2020-06-05 12:33:22,出热水的速度也很快
100011323840.0,5.0,2020-06-06 20:10:06,很快
100011323840.0,5.0,2020-06-06 11:31:46,还没用还不知道
100011323840.0,5.0,2020-05-02 20:12:39,因为天然气还没有开通还不清楚用过后再评价
100011323840.0,5.0,2020-03-11 10:06:13,出水速度也非常快冷水时间比以前短太多
100011323840.0,5.0,2020-04-26 15:45:19,很快
100011323840.0,5.0,2020-07-02 16:40:04,家里面积小出水很快
100011323840.0,5.0,2020-06-21 09:10:29,水流顺畅
100011323840.0,5.0,2020-06-21 17:24:01,出水快
100011323840.0,5.0,2020-05-05 22:10:37,很快
100011323840.0,5.0,2020-05-19 11:21:15,出水速度很快零冷水很好
100011323840.0,5.0,2020-05-08 11:22:56,很稳定
100011323840.0,5.0,2020-05-27 18:11:33,很大
100011323840.0,5.0,2020-05-26 20:03:47,这个排量肯定大
100011323840.0,5.0,2020-05-13 14:32:02,很快
100011323840.0,5.0,2020-04-15 11:54:46,非常好
100011323840.0,5.0,2020-04-03 15:38:37,很快
100011323840.0,5.0,2020-06-24 22:37:12,出水速度很快
