product_id,score,comment_time,comment
100011323840.0,1.0,2020-05-29 22:50:25,不咋地第一次十分钟凉一下接着凉的就有点频繁
100011323840.0,5.0,2020-05-19 09:39:13,相比之前家里美的的一款老型号出热水速度快多了基本没有啥凉水
100011323840.0,5.0,2020-03-13 21:50:08,非常不错现在两个厕所可以同时用水解决了以前最大用水问题两个卫生间不能同时洗澡形同虚设
100011323840.0,5.0,2020-05-24 15:49:53,效果很好
100011323840.0,5.0,2020-03-10 18:00:08,恒温效果非常好
100011323840.0,5.0,2020-03-15 20:09:42,零冷水最想要的效果不用再等水热洗澡真舒服
100011323840.0,5.0,2020-06-06 21:23:40,恒温效果很好不会忽冷忽热还是零冷水热水一开就来没有回水管也可以
100011323840.0,5.0,2020-03-22 18:10:42,水温比较稳定
100011323840.0,5.0,2020-06-20 12:11:14,很好
100011323840.0,5.0,2020-03-09 11:48:35,看到很多特留意的是内置循环水泵可以避免外加装循环泵套件影响美观这个是我购买的重点和美的的品牌影响力
100011323840.0,5.0,2020-06-24 13:47:57,效果也很不错
100011323840.0,5.0,2020-06-02 12:06:19,第一次用暂不做评论
100011323840.0,5.0,2020-05-04 09:00:06,很棒告别忽冷忽热
100011323840.0,5.0,2020-04-17 06:44:38,非常好
100011323840.0,5.0,2020-05-09 12:43:42,效果很好基本零冷水冲凉就不用等水热啦
100011323840.0,5.0,2020-03-26 20:55:58,很好主要是零冷水功能很好没有装回水管也能用
100011323840.0,5.0,2020-03-17 02:41:56,还没得开通燃气到时候试试
100011323840.0,5.0,2020-04-04 17:42:14,还没试未开通燃气
100011323840.0,5.0,2020-06-25 10:36:02,燃气还没通上效果不知道
100011323840.0,5.0,2020-04-01 17:24:11,温度很稳定
100011323840.0,5.0,2020-04-10 15:19:58,非常好
100011323840.0,5.0,2020-03-18 12:03:00,师傅安装好之后立马洗了一个热水澡简直爽的不要不要的开水就有热水太方便了
100011323840.0,5.0,2020-07-07 12:53:43,很好水不烫
100011323840.0,5.0,2020-05-05 12:46:41,恒温效果良好使用一段时间再看看
100011323840.0,5.0,2020-06-27 10:57:38,很好可以设定各种温度模式多样方便
100011323840.0,5.0,2020-06-19 16:22:07,完美特别好
100011323840.0,5.0,2020-05-24 08:43:13,效果的话由于暂时还没有使用所以具体怎么样现在还不好做出客观的评价
100011323840.0,5.0,2020-03-15 10:54:28,温度稳定
100011323840.0,5.0,2020-06-26 10:25:55,效果还没用家里以前用的满意
100011323840.0,5.0,2020-06-25 11:27:32,很满意
100011323840.0,5.0,2020-06-25 00:29:53,还不错试用中
100011323840.0,5.0,2020-06-19 11:01:18,正在装修还未使用待使用后再做评价看着是零冷水功能购买的属于智能产品使用效果应该不错
100011323840.0,5.0,2020-06-11 13:37:35,恒温效果非常好洗手洗澡再也不怕没热水
100011323840.0,5.0,2020-07-08 16:07:28,洗手洗澡非常舒
100011323840.0,5.0,2020-06-23 22:24:38,使用了才评价不错
100011323840.0,5.0,2020-03-16 10:25:02,洗澡恒温效果好不会忽冷忽热
100011323840.0,5.0,2020-07-08 10:47:49,刚安装还未使用不能评论
100011323840.0,5.0,2020-04-21 19:54:54,恒温效果非常好今天装上试了一下表现很不错b
100011323840.0,5.0,2020-04-27 19:00:08,不错可以
100011323840.0,5.0,2020-06-21 18:48:13,家里还没通气
100011323840.0,5.0,2020-06-04 16:21:44,很好用
100011323840.0,5.0,2020-04-07 20:24:16,还不错蛮稳定
100011323840.0,5.0,2020-06-27 06:57:29,还没有用以后用了再评价
100011323840.0,5.0,2020-06-26 15:59:22,恒温效果良好不影响温差零冷水
100011323840.0,5.0,2020-03-11 20:21:25,非常不错
100011323840.0,5.0,2020-05-15 10:05:25,还不错零冷水效果不错
100011323840.0,5.0,2020-05-06 18:31:36,现在还没使用
100011323840.0,5.0,2020-04-13 12:43:02,不错
100011323840.0,5.0,2020-07-08 21:43:20,真零冷水打开就可以有热水很方便
100011323840.0,5.0,2020-05-29 10:46:52,暂未使用
100011323840.0,5.0,2020-05-19 10:53:22,很好热水快
100011323840.0,5.0,2020-06-19 16:34:45,还未使用使用后再说
100011323840.0,5.0,2020-06-20 19:33:42,暂时不用
100011323840.0,5.0,2020-04-19 21:49:34,还未使用用后追评
100011323840.0,5.0,2020-05-27 15:14:56,非常满意
100011323840.0,5.0,2020-05-19 15:15:18,还没使用等搬进去住用上再评论
100011323840.0,5.0,2020-06-05 12:33:22,恒温效果不错用了之后感觉是和一般的不一样
100011323840.0,5.0,2020-06-06 20:10:06,很好
100011323840.0,5.0,2020-04-09 15:40:23,出水量不错的恒温效果很不错
100011323840.0,5.0,2020-07-06 12:08:17,温水温度刚合适
100011323840.0,5.0,2020-06-06 11:31:46,还没用以后再看看
100011323840.0,5.0,2020-06-05 07:02:31,还不错
100011323840.0,5.0,2020-05-23 20:20:52,非常好
100011323840.0,5.0,2020-05-02 20:12:39,因为天然气还没有开通还不清楚用过后再评价
100011323840.0,5.0,2020-03-11 10:06:13,恒温非常好不会像以前的一时冷水一时热水冬天洗澡不用担心突然冷到跳起来
100011323840.0,5.0,2020-06-15 15:20:19,不错
100011323840.0,5.0,2020-06-14 20:09:51,还没试用刚装修完房子还没入住
100011323840.0,5.0,2020-03-11 18:25:45,目前刚开始用几秒就出热水了
100011323840.0,5.0,2020-06-21 13:05:42,目前为止一直恒温
100011323840.0,5.0,2020-06-04 13:17:26,很好
100011323840.0,5.0,2020-06-21 20:19:54,恒温效果好
100011323840.0,5.0,2020-07-01 13:17:23,零冷水的用起来方便
100011323840.0,5.0,2020-06-27 11:04:29,效果很好
100011323840.0,5.0,2020-06-03 14:36:21,很好
100011323840.0,5.0,2020-06-21 17:24:01,恒温很好
100011323840.0,5.0,2020-06-27 21:23:25,还没有使用后期追加
100011323840.0,5.0,2020-06-29 11:13:14,还没有使用用后追评
100011323840.0,5.0,2020-05-08 11:22:56,不错
100011323840.0,5.0,2020-06-27 18:24:25,很好
100011323840.0,5.0,2020-06-03 14:04:22,也不错
100011323840.0,5.0,2020-05-27 18:11:33,总体很不错
100011323840.0,5.0,2020-06-26 23:10:28,这款热水器温度控制的非常好
100011323840.0,5.0,2020-05-26 20:03:47,非常好
100011323840.0,5.0,2020-05-13 14:32:02,可以
100011323840.0,5.0,2020-06-06 16:26:16,安装好满意准时
100011323840.0,5.0,2020-07-01 16:57:21,还不错
100011323840.0,5.0,2020-06-03 13:58:32,还没使用希望效果很好
100011323840.0,5.0,2020-06-18 18:03:42,很舒服
100011323840.0,5.0,2020-05-05 20:30:04,很好
100011323840.0,5.0,2020-07-08 22:09:44,非常好
100011323840.0,5.0,2020-06-20 11:16:15,不错
100011323840.0,5.0,2020-06-20 20:09:00,很好
100011323840.0,5.0,2020-06-21 14:49:34,满意
100011323840.0,5.0,2020-06-02 11:24:53,非常好
100011323840.0,5.0,2020-03-13 17:20:18,水温波动小洗澡不担心
100011323840.0,5.0,2020-05-05 09:17:10,特地用了一段时间来评价的洗澡的时候不会一会冷一会热的带小孩洗澡不怕被烫着或冻着
100011323840.0,5.0,2020-05-13 15:29:53,水温还可以没有感觉到忽冷忽热
100011323840.0,5.0,2020-04-28 16:36:51,出水恒温
100011323840.0,4.0,2020-06-03 08:19:57,相当不错
100011323840.0,5.0,2020-06-17 23:35:28,恒温效果嘛不懂为啥不用热水过了会再用先是出热水然后又变成了冷水
100011323840.0,5.0,2020-07-01 21:34:45,零冷水烧好之后每个地方都有热水
