product_id,score,comment_time,comment
100002263409.0,5.0,2020-04-04 14:08:56,师傅业务娴熟有问必答安装过程细致耐心
100002263409.0,5.0,2020-06-22 16:55:52,安装师傅很用心安装的特别好
100002263409.0,5.0,2020-05-03 16:11:45,师傅安装服务非常到位细心周到赞一个
100002263409.0,5.0,2020-05-07 22:38:51,安装师傅很专业态度好
100002263409.0,5.0,2020-04-18 23:05:29,安装师傅非常耐心帮忙安装解答各种问题认真负责服务特别棒加油
100002263409.0,5.0,2020-05-10 16:56:26,安装服务很好第一天刚刚送货上门第二天就主动上门安装安装时服务也很好
100002263409.0,5.0,2019-12-30 17:25:25,服务好响应快
100002263409.0,5.0,2020-04-21 22:07:42,师傅很负责任给他五颗星32个赞
100002263409.0,5.0,2019-10-06 09:30:37,工作人员超专业安装很快细心
100002263409.0,5.0,2019-12-14 15:57:23,安装师傅专业细心效果非常满意讲解如何使用测试安装效果检测co非常认真赞
100002263409.0,5.0,2019-10-02 11:00:00,师傅服务态度非常不错安装非常到位注意事项都讲解了
100002263409.0,5.0,2020-06-01 18:37:40,史密斯不愧是大品牌产品好售后安装的金伟师傅也非常棒从安装到服务非常一流就选择史密斯
100002263409.0,5.0,2020-06-16 20:15:22,热情专业的安装师傅安装前也提前约好时间非常感谢师傅太辛苦了
100002263409.0,5.0,2020-07-14 19:37:48,前后叫了两个师傅很仔细的给我们画水电图人都很好
100002263409.0,5.0,2020-06-04 20:53:26,很好很专业
100002263409.0,5.0,2020-05-08 16:21:42,服务很好
100002263409.0,5.0,2019-11-21 03:42:25,安装细心态度诚恳
100002263409.0,5.0,2020-01-06 13:03:32,师傅安装有耐心认真负责手工很棒
100002263409.0,5.0,2020-06-05 21:29:14,态度非常好指导使用
100002263409.0,5.0,2020-02-22 11:19:45,服务态度好安装技术高使用很满意
100002263409.0,5.0,2019-11-18 08:12:33,因为安装条件达不到安装师傅非常有耐心来了两次安装过程很顺利服务很好
100002263409.0,5.0,2019-12-16 15:34:12,非常到位谢谢张师傅
100002263409.0,5.0,2019-10-04 15:36:48,安装师傅服务好也很热情安装效果好
100002263409.0,5.0,2020-05-03 10:34:26,非常满意给师傅点赞
100002263409.0,5.0,2020-03-02 15:28:37,安转师傅很敬业全程带好口罩轻拿轻放热水器安的很棒没有瑕疵给师傅好评还没通天然气等开通后再做评价
100002263409.0,5.0,2020-06-18 13:00:08,高端品牌就是不一样严格规范
100002263409.0,5.0,2020-04-12 10:00:13,满意很负责任干活细致态度好
100002263409.0,5.0,2020-03-13 21:12:35,非常满意
100002263409.0,5.0,2019-12-10 14:32:59,安装师傅上门很快态度很好机器很不错
100002263409.0,5.0,2019-09-30 18:55:10,服务特别好安装仔细
100002263409.0,5.0,2019-11-19 19:14:53,服务态度好安装也很专业
100002263409.0,5.0,2019-12-15 17:59:00,安装师傅非常满意
100002263409.0,5.0,2019-11-16 09:29:04,师傅超级好
100002263409.0,5.0,2019-11-03 14:27:45,安装师傅服务态度十分好一下子就安好了
100002263409.0,5.0,2020-07-14 09:56:07,五星
100002263409.0,5.0,2019-11-13 15:28:13,师傅安装服务非常好
100002263409.0,5.0,2019-11-16 15:49:42,师傅很好开始预约了后面不能安装又重新预约了
100002263409.0,5.0,2020-07-13 17:09:28,师傅安装很规范耐心讲解使用事项
100002263409.0,5.0,2019-10-10 14:54:18,超级五星送给安装师傅安装到位服务态度好并且专业耐心的讲解使用方法非常感谢
100002263409.0,5.0,2020-05-30 20:13:22,师傅很专业安装很细心
100002263409.0,5.0,2020-06-23 12:12:26,非常好老师专业
100002263409.0,5.0,2020-04-01 11:05:51,安装师傅很早上门很好哦
100002263409.0,5.0,2019-12-18 11:26:29,非常负责很认真
100002263409.0,5.0,2020-07-01 12:34:16,安装师傅服务态度很好
100002263409.0,5.0,2020-05-19 14:44:45,我上门准时服务态度好安装完非常满意
100002263409.0,5.0,2020-04-10 12:50:49,非常满意态度很好
100002263409.0,5.0,2019-09-22 17:54:56,安装服务很糟糕安装人员没有出示证件没有预估安装费用另外对零热水款热水器不熟悉依靠说明书安装且未完成排气管道的走管最后是装修公司监理完成的管道另外因第一次安装未完成要求师傅上门检查是否合格安全答应来至今半个多月了了无音信耗材收费不透明安装体验差
100002263409.0,5.0,2020-04-11 11:58:44,很认真
100002263409.0,5.0,2020-04-08 16:21:28,安装比较负责师傅很有经验
100002263409.0,5.0,2020-04-25 14:52:29,安装师傅服务到位专业性强
100002263409.0,5.0,2020-03-30 20:03:04,安装师傅很给力之前因浴室柜不知道怎么拆二次上门态度都很好
100002263409.0,5.0,2019-12-19 11:58:29,服务态度好安装技能棒
100002263409.0,5.0,2019-11-17 08:49:07,专业
100002263409.0,5.0,2020-05-25 12:02:10,优质快捷
100002263409.0,5.0,2019-11-29 19:13:42,不错
100002263409.0,5.0,2019-10-28 09:21:05,挺好装定向阀要另外收费两条管线钱
100002263409.0,5.0,2020-05-13 21:59:15,认真服务
100002263409.0,5.0,2020-06-27 15:47:08,服务态度好
100002263409.0,5.0,2019-10-30 12:27:26,师傅和蔼安装速度快
100002263409.0,5.0,2020-05-06 06:26:11,大热天的辛苦师傅们上门安装他们很专业装后详细讲解各功能使用说明已安装暂未使用待后续追加评价
100002263409.0,5.0,2020-04-08 16:24:55,安装师傅有经验
100002263409.0,5.0,2020-06-08 17:26:34,师傅安满意态度好
100002263409.0,5.0,2020-04-23 13:02:47,师傅细心耐心工作认真
100002263409.0,5.0,2019-11-16 00:49:44,快捷准时
100002263409.0,5.0,2020-05-06 20:24:30,下单后第二天就收到了货和安装师傅约了安装时间好评
100002263409.0,5.0,2020-03-29 11:05:34,周到
100002263409.0,5.0,2019-10-10 16:31:06,东西已经收到了相信大品牌就是忘拍照了等待天然气管道改好后就可以安装了
100002263409.0,5.0,2020-03-14 12:26:58,收费公开服务态度好详细解释介绍
100002263409.0,5.0,2019-11-18 12:10:14,安装师傅认真负责专业
100002263409.0,5.0,2019-10-02 01:31:17,优秀
100002263409.0,5.0,2019-10-04 09:39:51,安装师傅准时到安装满意
100002263409.0,5.0,2019-11-27 09:38:36,师傅好安装到位
100002263409.0,5.0,2020-04-08 16:29:53,安装师傅认真负责
100002263409.0,5.0,2019-11-16 16:18:54,师傅安装专业
100002263409.0,5.0,2019-12-07 17:22:06,安装服务很好
100002263409.0,5.0,2020-03-23 10:11:57,售后服务满意
100002263409.0,5.0,2020-03-20 18:22:20,棒超级满意
100002263409.0,5.0,2020-06-09 12:25:56,服务到位
100002263409.0,5.0,2020-04-11 10:07:07,非常满意
100002263409.0,5.0,2020-04-03 17:04:53,很好
100002263409.0,5.0,2019-11-12 16:30:43,很细心很不错
100002263409.0,5.0,2019-09-22 14:39:26,都很好
100002263409.0,5.0,2020-07-05 16:22:43,安装师傅准时到达安装专业服务态度很棒
100002263409.0,5.0,2020-06-27 16:54:47,师傅特别好装的很不错
100002263409.0,5.0,2020-06-27 11:08:18,上门准时安装技能熟练热情周到
100002263409.0,5.0,2020-06-26 11:00:07,师傅很有耐心服务专业
100002263409.0,5.0,2020-06-23 14:08:44,非常认真
100002263409.0,5.0,2020-06-22 19:57:09,安装到位讲解清楚
