product_id,score,comment_time,comment
100008185306.0,5.0,2020-06-19 16:43:07,这个没有具体算两个卫生间16升完全够用
100008185306.0,5.0,2020-06-19 17:44:47,调试时触屏计较灵敏声音清脆能效后续再追加评价
100008185306.0,5.0,2020-01-21 16:48:55,应该比较节能吧暂时没法得出结论
100008185306.0,5.0,2020-01-18 21:07:37,耗能目前还不太清楚用一段时间才知道
100008185306.0,5.0,2020-06-16 17:43:45,二级能效节能省电省气
100008185306.0,5.0,2020-06-12 19:45:01,电脑控制的应该非常节能
100008185306.0,5.0,2020-06-05 15:09:41,很省很好的机器
100008185306.0,5.0,2020-03-26 21:29:33,耗电很少比用电热水器强
100008185306.0,5.0,2020-06-24 16:44:19,燃气热水器本身就很节约比零冷水系列更节约
100008185306.0,5.0,2019-12-13 20:33:49,先用着看我选的16升的具体现在还体现不出来晚上3人45度水温一小时左右1立方气大体估算的不一定准
100008185306.0,5.0,2020-01-09 20:37:17,暂不清楚
100008185306.0,5.0,2020-07-05 11:44:14,二级能耗师傅说很省煤气好用推荐
100008185306.0,5.0,2019-10-03 12:05:51,智能变升自动休眠节能
100008185306.0,5.0,2020-03-30 15:39:49,目前还没测试应该比我原来的好很多
100008185306.0,5.0,2020-01-14 21:35:31,2级能效不知道等用段时间才知道应该没有1级节能吧
100008185306.0,5.0,2020-06-07 17:52:26,感觉用着还是相当方便的比电热水器方便这个随开随用
100008185306.0,5.0,2019-10-26 22:00:20,16升容量大二级能效
100008185306.0,5.0,2019-12-08 17:53:51,能效高而且有智能产升功能加持很节省
100008185306.0,5.0,2020-06-13 10:30:20,2级能耗可以了
100008185306.0,5.0,2020-04-26 16:35:44,不多完全接受
100008185306.0,5.0,2020-03-10 15:54:51,耗能情况还不太清楚介绍说是省相信品牌的力量海尔30年老客户相信品牌力量中国加油
100008185306.0,5.0,2020-04-22 21:11:08,又节能省气
100008185306.0,5.0,2020-01-30 21:08:26,耗能小
100008185306.0,5.0,2020-03-24 21:23:36,二级节能不错的
100008185306.0,5.0,2020-06-27 21:32:17,耗能不了解肯定比老款直排式的要节能
100008185306.0,5.0,2020-06-19 08:46:52,海尔大品牌值得信赖
100008185306.0,5.0,2019-11-13 20:39:02,能靠低
100008185306.0,5.0,2020-04-28 14:53:18,暂时还不清楚用一段时间来追加
100008185306.0,5.0,2020-04-07 17:43:13,能耗低绿色环保
100008185306.0,5.0,2019-12-19 21:25:40,满意
100008185306.0,5.0,2019-12-15 16:14:15,这个不太懂看标示是2级的应该不会太高富氧蓝焰应该很节能
100008185306.0,5.0,2020-06-27 12:40:40,二级能耗
100008185306.0,5.0,2020-07-01 22:48:26,耗能得用一段时间来追评
100008185306.0,5.0,2019-11-26 14:26:55,变频自带清洁功能不错
100008185306.0,5.0,2020-04-16 17:24:23,节能效果不错
100008185306.0,5.0,2020-02-06 13:45:10,暂不清楚
100008185306.0,5.0,2020-03-30 19:45:51,节能
100008185306.0,5.0,2019-11-14 12:19:38,未知
100008185306.0,5.0,2019-12-01 17:48:00,能耗在可接受的范围之内
100008185306.0,5.0,2019-12-29 11:55:21,能耗小不错
100008185306.0,5.0,2019-11-16 13:57:31,耗能应该不大
100008185306.0,5.0,2020-04-17 21:38:40,应该比电热水器省钱吧
100008185306.0,5.0,2020-06-19 17:42:40,节能环保
100008185306.0,5.0,2020-05-10 13:39:20,目前看天然气耗量不高
100008185306.0,5.0,2020-07-04 20:24:06,智能变升节能省气操作简单无线网功能强大八年质保放心使用海尔热水器值得推荐信赖
