product_id,score,comment_time,comment
7240662.0,3.0,2020-06-27 12:04:28,温度恒温还可以就是出水会浪费不少水
7240662.0,5.0,2019-12-29 16:17:41,出水很快恒温保暖效果非常好
7240662.0,5.0,2020-01-18 12:24:00,超级好
7240662.0,5.0,2020-04-19 17:57:53,迅速出水加热稳定太棒了以后可以美美的洗澡了
7240662.0,5.0,2019-11-24 08:58:57,特别不错均衡温度
7240662.0,5.0,2020-06-10 14:43:51,必须恒温
7240662.0,5.0,2020-05-10 11:18:17,比之前的老热水器温度恒定很多
7240662.0,5.0,2020-06-17 11:01:23,很好
7240662.0,5.0,2020-07-05 13:58:08,师傅说可以设定一个温度不会忽冷忽热
7240662.0,5.0,2020-04-26 17:18:31,完美
7240662.0,5.0,2020-03-31 18:15:57,非常恒温
7240662.0,5.0,2020-01-15 17:35:00,温度恒定
7240662.0,5.0,2019-12-12 13:16:37,装好后恒温效果很好
7240662.0,5.0,2020-04-12 13:10:08,热水很稳定家用足够
7240662.0,5.0,2019-10-24 15:07:44,恒温效果特别好
7240662.0,5.0,2019-12-12 11:08:37,恒温效果好不会忽冷忽热
7240662.0,5.0,2020-04-11 19:34:36,还没开始用
7240662.0,5.0,2020-01-15 19:23:17,出热水速度很快温度调控方便
7240662.0,5.0,2020-04-10 21:05:02,常好
7240662.0,5.0,2020-06-27 15:18:43,一直做的不错
7240662.0,5.0,2019-12-07 12:31:26,很好满足温度需求
7240662.0,5.0,2020-07-01 21:10:04,不错是有核心技术的
7240662.0,5.0,2019-09-24 10:40:07,效果賊棒
7240662.0,5.0,2019-12-01 21:23:26,水温控制好
7240662.0,5.0,2019-12-13 19:20:23,效果很好
7240662.0,5.0,2020-01-05 14:09:32,很好
7240662.0,5.0,2019-12-24 11:54:45,温度很稳定以前那一个非智能的热水器经常要调这次有点小毛病果断换了一台史密斯5星好评
7240662.0,5.0,2020-03-22 16:30:18,温度不错
7240662.0,5.0,2020-05-05 13:10:04,有待试用
7240662.0,5.0,2019-11-11 13:28:52,水温上来之后洗澡非常舒服再也不用担心热水不够用的情况了三口之家13L足够
7240662.0,5.0,2019-12-07 15:05:18,比以前的精准多了
