id,product_id,score,comment_time,comment,sentiment
41340,39974630844.0,1.0,2020-03-04 09:12:53,垃圾产品谁买谁后悔坏了半个多月还没修好说是没配件叫我耐心等待谁他的妈有半个月的耐心啊扔了重新买吧,2.145991277535675e-05
41341,39974630844.0,1.0,2019-12-19 10:42:31,安装服务双十二抢购到今天才有人打来预约安装收到货还需要自己去打预约登记安装星期一已经登记今天星期四才预约到明天下午来请问还需要多少步骤才能用上热水器页面广告全部是配在浴室里的热水器误导欺骗客户以为可以安装在浴室里做虚假广告,8.681144691990994e-11
41342,39974630844.0,1.0,2019-03-12 08:56:31,太差买了用了一个月期间坏了好几次经常打不着火商家到现在没给任何回应只会让售后来修修完重装第二天或者过两天还会打不着火商家态度恶劣千万不要买液化气用的这款真是买来窝火耽误多大事现在已经拆下来装箱里等着商家处理,5.526690216584029e-13
41343,39974630844.0,1.0,2019-02-01 15:08:52,他们家的东西质量很差服务态度也不好一点信誉都没有第一次付款了东西还没有发货就要我加钱换一款我就听了店家的加钱换一款换了收到了等我回老家了安装居然线路板是坏的店里不换也不退都不要相信他们家的东西质量极差,7.519053168980605e-08
41344,39974630844.0,1.0,2020-04-28 11:27:50,很糟糕的一次体验无话可说页面写着低水压到了师傅说是高水压要加装增压泵想退货又说螺丝包拆开退不了开始打开包装里面还有水迹说是出厂调试客服也是问她这热水器是高压低压就是不正面回答希望大家看清楚考虑清楚在买,2.404438870229342e-10
41345,39974630844.0,1.0,2020-05-14 01:18:06,除了一个裸机外连安装的螺丝都不给一个买过这么多的商品这是头一回碰到致使我拿到货到现在还无法使用联系安装人员回答我说我买的就是裸机其他的东西哪怕是一个安装螺丝都要另外问他买,1.3409226884419922e-07
41346,39974630844.0,1.0,2020-01-02 18:44:38,安装服务安装太差我所在区域的这个网点安装服务太差技术不好以前让他们装空调把我房间打了两个洞太丑了本来这次没想给差评安装师傅一开始说给装后面我说只要给我打洞就好其他材料我不买没钱赚了之后态度感觉瞬间转变爱来不来以及热水器进气孔那个很容易坏我的刚装就滑牙了其他的地方热水器还可以本身我也是在做美的这一块的但是对于之前空调和热水器一家安装公司真是受够他们了,5.329070518200751e-15
41347,39974630844.0,1.0,2019-02-14 17:00:01,顺丰物流很快但设备设计真不够科学对于农村电压不稳的地方千万不能买电压不稳的情况下点火都点不着好烦躁每当节假日尤其像春节是用电高峰时间此时农村的电压一般都会偏低这个季节恰恰是最需要用热水器的时候却不能正常使用而且我详细看了这款产品的详情介绍都没有写电压在什么范围内才能正常点火使用helliphellip元买来挂在墙壁上当装饰好烦hellip,0.059263075421081
41348,39974630844.0,1.0,2019-11-22 09:34:59,谢谢的商家我这辈子第一次遇见回来的货自己试机漏水了说我自己安装导致的不退货叫师傅出了鉴定书说是质量问题师傅都说了质量跟安装是两码事都不退不是我催它们处理它们都不处理难怪这店如此多差评无奈啊垃圾商家第一次碰见死都不买双11到今天22号了都没有人给我处理块吃了我的你会安乐吗？美的总公司也是说我自己安装师傅也说难道我安装不会出现这样的问题吗？一样会出现的管漏水厉害无奈千万不要买真的,7.993605777301127e-15
41349,39974630844.0,5.0,2019-10-29 16:31:46,外形外观很好看恒温效果很好噪音大小可以接受出水速度我原来是7升的这个是12升的出水比原来大多了安装服务安装师傅服务态度很好安装及时安装师傅和客服都能做到耐心细致售后服务这一块做的很好值得表扬,0.9993487618199817
41350,39974630844.0,5.0,2020-05-13 18:12:38,很好很快一条龙服务大品牌可信赖安装服务师傅很专业安装好过后收拾的干干净净恒温效果稳定噪音大小一般般出水速度出水很好跟本地水压有关,0.999945945181575
41351,39974630844.0,5.0,2019-10-20 12:14:37,原来用的也是美的热水器所以这次还是换用美的热水器出水量由7升换成12升的发货速度快第二天就到货安装及时试用出水量比原来大多了恒温效果很好特别是客服态度很好回答及时值得表扬一次愉快的购物这是一家值得推荐的店,0.9835298313450974
41352,39974630844.0,5.0,2019-10-24 11:35:03,包装很好安装师傅很专业很耐心热水器外观很好看质量很好而且价格实惠真正的物美价廉京东值得信赖,0.9999924641857446
41354,39974630844.0,5.0,2019-11-20 12:57:41,满意的的一次购物比实体店便宜佷多水量非常大温度稳定值得推荐的一款产品五星好评,0.9891496939904694
41355,39974630844.0,5.0,2019-10-15 13:47:56,外形外观很大气恒温效果表现很好噪音大小不大出水速度很快安装服务师傅跟热情,0.9993767822517048
41356,39974630844.0,5.0,2020-03-23 13:30:04,外形外观大小合适外观漂亮恒温效果自己设置温度水温很舒服噪音大小噪音小很满意出水速度出水速度非常快超赞安装服务师傅态度非常好技术也熟练总之很满意耗能情况这个还待用过再评,0.9999986554754473
41357,39974630844.0,5.0,2020-05-31 15:12:20,外形外观非常好看恒温效果超级棒噪音大小一般般出水速度verygood安装服务一级棒耗能情况不清楚,0.9999085143639256
41358,39974630844.0,5.0,2020-05-23 14:01:07,宝贝收到包装很好很干净物流也超级给力东西热水器还没有到安装的电话就打来了不错安装的超级好安全好用,0.8295005084786716
41359,39974630844.0,5.0,2019-12-13 11:08:14,产品质量非常好大气热水很快温度没有变化洗澡很舒适一直信仰美的产品大品牌服务及时到位,0.9999931735909021
41360,39974630844.0,5.0,2019-10-31 19:32:18,外观设计很好看出水够大非常满意的一次购物明天预约师傅过来安装,0.7607811279972235
41361,39974630844.0,5.0,2019-12-14 11:41:48,大品牌值得信赖质量很好外形美观大方安装师傅打电话第二天早上就来安装了非常满意,0.994317013723879
41362,39974630844.0,5.0,2019-12-28 07:51:13,外形漂亮恒温可调声音也不是很大出水速度也行特别是安装师傅特别好还帮忙找切玻璃师傅给我,0.7704605432540992
41363,39974630844.0,5.0,2019-10-04 15:10:08,恒温效果舒服安装服务非常好外形外观大气出水速度很快,0.9999833359854627
41364,39974630844.0,5.0,2020-05-30 11:49:26,外形外观简洁大方恒温效果一级棒噪音大小很小出水速度很快安装服务服务到位耗能情况还可以,0.9999999664444768
41365,39974630844.0,5.0,2020-04-15 11:10:27,出水速度出水蛮快的噪音大小声音小耗能情况用气很正常外形外观很大气恒温效果蛮好的,0.9967190693087965
41366,39974630844.0,5.0,2020-01-16 18:59:06,恒温效果外观高大上水流稳定恒温效果佳,0.9985433718993957
41368,39974630844.0,5.0,2019-12-22 20:00:48,出水速度出水快出水量大恒温效果很好安装服务安装师傅真的很专业态度很好,0.9013514513577824
41369,39974630844.0,5.0,2019-01-21 12:19:52,热水器很好外观时尚洗的很舒服卖家态度好,0.9771809742727775
41370,39974630844.0,5.0,2019-12-17 17:15:56,热水器质量很好外观漂亮出热水快没有燥音安装师傅态度热情细心很满意,0.9955617890239111
41371,39974630844.0,5.0,2020-01-15 17:36:24,外形外观符合描述安装服务非常好速度快服务很热情恒温效果好噪音大小可以接受出水速度可以,0.9999828188221046
41373,39974630844.0,5.0,2020-06-17 16:57:55,由于拍前没问清楚商品的安装要求结果快递到家才知道不能安装在卫生间但经过和卖家沟通卖家很快就叫我退贷值得信赖的卖家指导我如何按程序退贷店铺和美的品牌值的信赖,0.9975065648356715
41375,39974630844.0,5.0,2019-11-25 22:23:59,外形外观很好恒温效果很好噪音大小很小出水速度快安装服务快耗能情况还可以,0.9996819825497726
41376,39974630844.0,5.0,2020-04-15 17:37:20,超级好用水量大水温度好下次还买,0.6421560882330003
41377,39974630844.0,5.0,2019-09-01 14:56:49,因物流原因迟一天到货预约的安装师傅很专业美的大品牌值得信赖,0.9191289257354472
41379,39974630844.0,5.0,2020-05-28 12:37:51,安装好服务好安装态度很好很细心,0.981561068072356
41380,39974630844.0,5.0,2019-12-22 18:38:46,噪音大小很小的声音耗能情况还可以出水速度热水速度很快安装服务安装很好,0.8687915740394495
41381,39974630844.0,5.0,2019-01-05 18:00:55,货物收到了买的第二台美的热水器质量不错很喜欢,0.6927837652284755
41382,39974630844.0,5.0,2019-10-07 11:30:09,噪音大小不大恒温效果很好外形外观时尚出水速度很快耗能情况第一次实用还好,0.9997999803862673
41383,39974630844.0,5.0,2019-08-12 13:05:53,非常满意低压启动恒温热水声音也很小用了华帝和万和都不行还是美的的不错,0.9430635952707668
41384,39974630844.0,5.0,2019-10-18 12:41:18,安装服务很好外形外观耐看恒温效果挺好噪音大小能接受出水速度不错耗能情况挺不错,0.9999863856665947
41385,39974630844.0,5.0,2019-11-25 09:10:34,家里原来的那个出水量太小而且水不热果断换的这一个收到货安装师傅就过来安装了大牌用起来舒心多了出水速度很快水很大恒温效果也很不错之前也去实体店看了都要两三千一台买的这个相对于特别划算了而且效果特别好满意,0.9946094781783614
41386,39974630844.0,5.0,2020-06-21 00:02:04,质量很好很满意快递也很快,0.9581760753612499
41387,39974630844.0,5.0,2020-04-13 17:47:27,购买之前反复比较了几个品牌的热水器最后在美的美地店家客服人员的祥细介绍下决定购买这款热水器从下单开始就亲身体验了（美的）的优质服务下单一天后就送到家并且安装好速度之快令人称赞通过试用热水器不但外观设计美观时尚颜色靓丽功能齐全操控简便全电脑控制数码显示而且出热水非常快流量大无噪音非常棒更让人觉得满意的是终身保修和优质的售后服务真是不买贵的只买对的美的生活从此开始,0.9999999951638345
41388,39974630844.0,5.0,2019-01-08 22:05:15,东西和描述的一样美的大品牌值得信赖老公自己安装的比较简单水压低的时候也启动的量很好,0.9995678838868458
41389,39974630844.0,5.0,2020-03-05 14:12:56,外形外观很好恒温效果很好安装服务非常好给老爸老妈买的他们说非常不错,0.9997914551895147
41390,39974630844.0,5.0,2020-04-09 14:33:15,外形外观很精致噪音大小一般出水速度大安装服务很好,0.9992989231398334
41391,39974630844.0,5.0,2019-07-09 12:02:44,包装完好美的热水器很有分量有些重配件齐全,0.9564610917519846
41392,39974630844.0,5.0,2019-09-27 22:15:09,已收到自安装很好用大品牌就是不一样送货很快服务很好放心买吧,0.9862181068313259
41393,39974630844.0,5.0,2019-06-21 20:45:24,给乡下亲人买的回去装上就用了很好用也很划算好品牌值得信赖,0.9994757244569823
41394,39974630844.0,5.0,2020-04-23 15:07:27,发货速度快东西也很好安装服务也非常好赞,0.9951500753223023
41395,39974630844.0,5.0,2020-03-02 21:11:11,加热效果很好售后服务周到及时值得信赖,0.9984729399279981
41396,39974630844.0,5.0,2019-12-12 23:01:40,出水速度很快安装服务一般外形外观满意噪音大小安静耗能情况不清楚恒温效果非常好,0.9996582406262068
41397,39974630844.0,5.0,2020-06-22 13:26:32,安装及时服务好非常满意安装服务安装及时服务好非常满意,0.7341253726786913
41399,39974630844.0,5.0,2020-05-01 16:26:20,外形外观好看恒温效果不错噪音大小很小出水速度快安装服务好,0.9999632413680384
