id,product_id,score,comment_time,comment,sentiment
42769,44559706683.0,5.0,2020-07-07 10:32:17,热水器很安静是平衡式热水器直接装在浴室里面可以用美的app连上家里面的wifi远程控制功能不复杂师傅包安装整体服务很不错外形外观外观漂亮,0.9999882442627313
42770,44559706683.0,5.0,2019-11-07 16:06:01,出水速度出水很快很大恒温效果很稳定很好还能调出水升数很棒最主要是能装卫生间,0.9981240787483023
42771,44559706683.0,5.0,2020-04-06 21:39:25,恒温效果美的恒温达到心中效果不错噪音大小燃气燃烧的声音雄厚听起来很舒适比较静音安装服务安装师傅态度很好尽可能满足主人的要求值得肯定出水速度出水速度冲凉舒适,0.9998647689388745
42772,44559706683.0,5.0,2020-01-07 21:27:55,非常好用温度控制得很好噪音很小我是安装在浴室内的感觉很安全,0.6577744429709887
42773,44559706683.0,5.0,2019-11-15 23:26:16,温度调温很简单冬天和夏天可以调节升数的大小声音不大很安静,0.6257403039365622
42774,44559706683.0,5.0,2019-11-08 18:55:38,外形外观产品外观很不错恒温效果效果非常好噪音大小变频时声音有点大出水速度出水效率很高水量很大耗能情况耗能情况还可以安装服务都很到位,0.9999992081105604
42776,44559706683.0,5.0,2020-03-10 21:42:43,家里安装的第二部了回头客使用体验很好快递真快安装也真快这种时节点赞,0.7320595973465731
42777,44559706683.0,5.0,2020-05-12 20:58:00,外形外观颜值很不错看上去很高档安装服务安装时师傅要求收取拆装费不知道是否合理还没有使用美的品牌是不错的期望好用后续好再追评价,0.9982304935828293
42780,44559706683.0,5.0,2019-11-26 11:48:01,外形外观外形很不错安装服务按照师傅态度非常好而且还讲解的特别仔细赞一个这款平衡式的热水器不污染室内空气大爱,0.9999971283474401
42781,44559706683.0,5.0,2020-01-12 13:02:56,外形外观美观大气安装服务非常给力第一天买第二天收到并且安排人员上门安装相当给力京东神仙速度赞因为老家热水器坏了天冷老人在家不方便首选京东自营商品一如既往的给力产品也非常棒哦,0.999971651476917
42782,44559706683.0,5.0,2019-09-21 16:59:42,外观很大气可以装在浴室声音很小主要是不会因为水压变小就熄火,0.899423851846326
42783,44559706683.0,5.0,2019-11-07 02:44:50,热水器发货送货速度很快第二天就约好师傅上门装安装调试很到位检查过没问题才走的因为家里原因只能装浴室所以只有平衡式的才能安全使用找了很久才找到这款大牌子性价比高的热水器加上外观很大气上档次液晶屏显示触摸板操控温度之类都感到很满意顺带一提即管我家水压低热水器的水流也不会小丝毫没有影响稳定出水总体对这次购物体验十分满意,0.9901058655421051
42784,44559706683.0,5.0,2019-09-29 20:16:22,外观不错高端大气上档次有温度显示很方便使用；原来的弯头严重积垢师傅给换了角阀和波纹管,0.9341062609639502
42785,44559706683.0,5.0,2019-12-12 12:29:27,这款热水器可以装在室内颜色也漂亮关键是好用一直在京东上买买买现在搞活动更应该买买买各种各样的好吃的好用的都上来买买买都不去超市了太方便了总之就是挺好的好评好评好评相信京东值得信赖送货速度快吃完继续买买买买买买买外形外观高大上恒温效果非常好噪音大小没什么噪音出水速度好安装服务按时完成耗能情况没太注意,0.9999901536836897
42786,44559706683.0,5.0,2020-01-07 12:28:21,外观漂亮开机挺静音安装预约速度也很快总体来了说满意,0.9993775692798035
42787,44559706683.0,5.0,2019-11-04 07:14:35,噪音大小声音非常小出水速度热水速度快操作简单好评外形外观颜色好看家里人喜欢,0.9985703783469825
42788,44559706683.0,5.0,2019-09-29 14:11:16,外形外观漂亮大气恒温效果非常好噪音大小无噪音出水速度出水大安装服务服务态度很好耗能情况节约,0.9942775689860376
42789,44559706683.0,5.0,2020-05-18 14:15:52,第一次买美的牌子的以前用能率现在感觉其实国产美的也超赞感应式的热水器非常棒,0.9987125619128063
42790,44559706683.0,5.0,2020-05-31 18:32:12,安装服务非常满意小哥哥态度很好外形外观外观很不错,0.999997644434403
42791,44559706683.0,5.0,2019-11-18 16:45:40,外形外观外观简约大气上档次最主要是平衡式的装在洗手间安全性价比很高恒温效果恒温效果好冬天用很方便很贴心噪音大小基本没有噪音安装服务安装师傅很专业服务很贴心,0.9999999993216813
42792,44559706683.0,5.0,2019-11-25 22:30:27,外形外观高端大气恒温效果温度稳定噪音大小小出水速度水压大安装服务很好耗能情况2级能耗,0.9883292374257634
42793,44559706683.0,5.0,2019-12-11 20:26:33,恒温效果出水又快又热安装服务第二天就送到并且安装好神速啊外形外观高档,0.9947828305805787
42794,44559706683.0,5.0,2019-10-01 18:30:16,昨天装好了开始使用水流很稳温度很均匀可以变流量超级点赞今天煤气公司检查说安装很专业再次点赞恒温效果噪音大小安装服务出水速度耗能情况外形外观,0.9977964135237845
42795,44559706683.0,5.0,2019-10-16 14:52:56,上午到货下午安装好服务很快恒温效果很好水温不受水压影响出水量也大,0.9500774250164624
42796,44559706683.0,5.0,2019-09-28 13:52:07,外形外观外观好看看上去还不错恒温效果恒温效果很好出水速度出水速度比以前的要大赞噪音大小暂时没什么噪音安装服务安装师傅很好专业谢谢耗能情况暂时不知道天然气很省钱,0.999997880198199
42797,44559706683.0,5.0,2019-11-19 21:25:54,由于热水器只能放洗手间所以只能选平衡式的趁着双十一活动立刻下单购买了外形很好看操作也简单总得来说很不错,0.9932174189777021
42798,44559706683.0,5.0,2020-01-19 19:24:01,热水器己试用了两周了很满意水量足水的温度稳定操作简单外观也美观送货快,0.9884077536264279
42799,44559706683.0,5.0,2020-01-12 22:37:26,外形外观美观大方恒温效果不错噪音大小很小出水速度非常好安装服务态度好效率高,0.999998334938202
42800,44559706683.0,5.0,2020-01-10 13:37:32,外形外观型不错好看恒温效果好噪音大小基本没啥声音出水速度很快安装服务好耗能情况省电送货速度快第一买第二天到第三天安装美的牌子好安装售后都很放心放在浴室用安全最重要所以买个好牌子安装师傅很快就装好了效果不错出水快启动快操作方便,0.9999937627220753
42801,44559706683.0,5.0,2019-10-24 14:43:29,热水外观设计很漂亮水衡温度很好值得推荐安装师傅特别细心服务很好,0.9997372133867367
42802,44559706683.0,5.0,2019-11-19 18:30:38,非常满意的购物美的这款热水器非常好用因为我们在7楼水压偏低之前的热水器同时开水的时候会熄火这款产品完美的解决了这个问题安装师傅很负责赞,0.9883557771617921
42805,44559706683.0,5.0,2020-02-23 01:02:17,外形外观简单大方恒温效果效果非常好的温度非常稳定噪音大小声音很小几乎没有声音出水速度出热水还是有点慢安装服务态度好耗能情况还不错推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐一下下,0.9999999997303664
42807,44559706683.0,5.0,2019-12-26 11:20:07,外观看起来真不错颜色跟质量都很好～～,0.9901478423776264
42808,44559706683.0,5.0,2019-11-04 16:24:44,安装满意产品质量很好,0.8094840101798754
42809,44559706683.0,5.0,2019-10-08 12:56:25,公司全部用的美的产品这次毫不犹豫选择了美的客服售后很到位还学会了强排不能安装浴室只有平衡式安装浴室安全,0.9883813140124357
42810,44559706683.0,5.0,2019-09-24 11:40:03,外型时尚大气另外ldquo美的rdquo的安装师傅非常热情服务态度非常好,0.99950756549919
42811,44559706683.0,5.0,2019-12-29 10:51:18,很好用水热得很快美观大气,0.979060548038212
42812,44559706683.0,5.0,2019-12-15 21:03:02,送货快捷预约安装方便安装师傅安装手艺不错之前也是美的热水器换新还是美的很满意,0.8123818612358418
42813,44559706683.0,5.0,2019-10-22 13:00:46,热水器已经安装上出水快捷方便很满意～外形外观大气恒温效果稳定噪音大小小出水速度流量大,0.984208682212163
42814,44559706683.0,5.0,2019-10-05 21:38:53,安装很专业美的是大品牌外观大方使用杠杠的,0.9998091829890899
42816,44559706683.0,5.0,2019-10-07 15:44:22,外观简约大气出水很快水温稳定售后也很负责打了几个电话来问师傅安装好了没有,0.9208311595766957
42817,44559706683.0,5.0,2019-10-31 21:04:31,外形外观漂亮恒温效果稳定噪音大小一般出水速度快安装服务装师傅人很好,0.999746381192234
42818,44559706683.0,5.0,2019-11-15 10:41:13,非常好外形简洁大气出水快水温稳定,0.999643018008644
42819,44559706683.0,5.0,2019-11-13 12:10:54,外形外观看大方质量很好安装服务安装快速,0.9992271549333118
42820,44559706683.0,5.0,2019-12-06 20:57:11,噪音大小噪音很小出水速度很快恒温效果非常好外形外观好看,0.9993906318657881
42821,44559706683.0,5.0,2020-01-04 22:20:41,选了这款平衡式的热水器可装浴室的性价比很高外观设计美观送货速度超快配送只用了一天时间安装服务也特别好头一天预约第二天师傅就来安装好了期待使用的效果购物选京东方便快捷大品牌值得信赖,0.9999660604454487
42822,44559706683.0,5.0,2019-11-12 21:21:21,双十一买的第二天就收到货了这速度超给力热水器不错大品牌值得信赖,0.9843161181151064
42824,44559706683.0,5.0,2020-01-13 17:47:59,已经安装好了非常好用值得购买,0.9003951260135028
42826,44559706683.0,5.0,2019-10-11 16:56:29,噪音大小非常安静恒温效果很好外形外观很美安装服务优秀耗能情况节能出水速度快,0.9999920922942055
42827,44559706683.0,5.0,2019-12-07 17:09:06,准时上门安装细心服务周到好评五星,0.8997015908311169
42834,44559706683.0,5.0,2019-11-18 18:55:49,出水速度快外形外观美观噪音大小小安装服务安装预约快师傅专业周到安装后及时打扫干净很赞,0.9967722688661518
42835,44559706683.0,5.0,2020-07-10 20:43:39,噪音大小小外形外观完美出水速度稳定安装服务迅速耗能情况小恒温效果完好,0.9996697052269895
42837,44559706683.0,5.0,2020-04-25 17:56:59,外形外观很好看恒温效果很好噪音大小一点点完全能接受出水速度快,0.9999518353876584
42838,44559706683.0,5.0,2019-10-28 19:17:44,今天刚刚安装非常快还没来得及用谢谢,0.8189080472220943
42839,44559706683.0,5.0,2019-12-07 19:50:30,物流很快东西声音很小很不错,0.986081539233706
42841,44559706683.0,5.0,2019-10-11 13:47:00,外观高大上信得过美的品牌,0.9992959373470837
42843,44559706683.0,5.0,2020-04-19 20:10:16,安装服务安装师傅非常负责认真非常满意出水速度不错外形外观不错,0.9964985492759797
42844,44559706683.0,5.0,2019-11-08 12:48:13,外形外观简单大气恒温效果非常稳定噪音大小几乎没有安装服务非常及时负责出水速度5秒之内出热水太好啦耗能情况2级能耗挺好的,0.9497838533505297
42845,44559706683.0,5.0,2019-09-14 15:06:25,很好非常满意师傅很专业,0.7552050445747553
42846,44559706683.0,5.0,2019-10-25 17:05:43,外形外观很好看安装服务满意,0.9971467165402287
42847,44559706683.0,5.0,2020-04-15 21:34:24,物流很快安装师傅也很快上门美的值得信赖,0.9992593226286567
42849,44559706683.0,5.0,2020-05-07 11:12:43,安装师傅很专业机器很好满意,0.6959379983082935
42850,44559706683.0,5.0,2019-12-05 11:06:09,买了俩低水压也不会熄火恒温特别棒,0.9820398929001072
42851,44559706683.0,5.0,2019-10-01 08:21:01,美的热水器就是好京东购物送货速度快非常快值得购买这些款热水器颜值高,0.9945822029036205
42852,44559706683.0,5.0,2020-02-29 19:33:48,用了一段时间了很好用声音也不大,0.6736456011521592
42853,44559706683.0,5.0,2019-11-05 22:46:33,性价比很高出水温度稳定安装服务很好很满意,0.9958335835344982
42855,44559706683.0,5.0,2020-04-19 15:41:32,师傅安装测试好非常专业必须给个赞,0.6822940899857199
42859,44559706683.0,5.0,2020-05-11 16:35:58,安装师傅很负责技术一流非常满意,0.9221174882532721
